"id","name","total"
"1791","souad","47528.965"
"1792","fatima","18957.281"
"466","souad","68077.01"
"21","fatima","58720.402"
"1793","fatima","97599.414"
"1794","ahmed","66256.76"
"1795","ayman","27823.693"
"1796","ayman","63070.82"
"1797","ayman","61947.793"
"1798","souad","46252.74"
"1799","fatima","43677.13"
"1800","souad","86459.516"
"1801","fatima","80733.12"
"1802","fatima","84748.6"
"1803","souad","42262.22"
"1804","souad","2683.258"
"1805","ayman","79806.664"
"1806","ahmed","81835.59"
"1807","fatima","63753.62"
"1808","ahmed","46546.508"
"1569","fatima","49310.4"
"1809","fatima","25527.514"
"1810","fatima","4157.269"
"275","ayman","7824.057"
"1811","fatima","93397.93"
"864","ahmed","97875.664"
"1812","fatima","18204.773"
"1194","ahmed","31591.404"
"1813","ahmed","41622.914"
"1814","fatima","97982.21"
"1815","ayman","84739.516"
"1816","ahmed","80489.5"
"1817","souad","98082.266"
"642","ayman","86261.29"
"1818","ayman","8548.289"
"767","souad","23957.3"
"1819","souad","11022.717"
"1820","souad","99071.32"
"1821","souad","41075.754"
"984","ayman","31608.057"
"1822","fatima","16120.923"
"1823","ahmed","51029.97"
"1824","fatima","91287.81"
"1825","fatima","72909.734"
"1826","ahmed","70769.92"
"223","ayman","98155.73"
"1827","souad","93675.15"
"1828","souad","94416.875"
"1829","ahmed","15039.671"
"1830","ayman","16094.673"
"1831","fatima","22719.984"
"1832","souad","8751.69"
"739","ayman","33715.82"
"1833","souad","47313.582"
"1060","ayman","95327.7"
"1834","ahmed","41380.406"
"1835","fatima","32243.299"
"1623","fatima","21772.385"
"1836","fatima","40831.37"
"1837","ayman","68816.82"
"1838","ahmed","93202.11"
"1839","ayman","41420.08"
"1","ahmed","55962.27"
"2","ayman","19012.166"
"3","ahmed","29944.057"
"4","fatima","44192.32"
"5","fatima","20653.545"
"6","fatima","64133.727"
"7","ayman","42423.773"
"8","ahmed","26656.27"
"9","ahmed","2447.5574"
"10","fatima","54106.05"
"11","ayman","10010.004"
"12","ahmed","66939.305"
"13","ayman","59725.402"
"14","ahmed","35903.363"
"15","ahmed","26862.438"
"16","ayman","85497.9"
"17","fatima","43932.535"
"18","souad","51680.754"
"19","fatima","61920.367"
"20","ayman","53930.945"
"21","fatima","42114.406"
"22","ayman","2060.0854"
"23","ahmed","15182.311"
"24","ayman","91603.086"
"25","souad","83830.1"
"26","souad","37381.207"
"27","souad","1454.9315"
"28","ayman","28773.146"
"29","souad","71219.1"
"30","ayman","22783.326"
"31","fatima","16714.703"
"32","ayman","76074.586"
"33","souad","60838.824"
"34","fatima","2262.4255"
"35","ahmed","16291.243"
"36","ayman","58771.656"
"37","souad","81080.64"
"38","ayman","5926.633"
"39","fatima","89850.08"
"40","ahmed","6121.099"
"41","ayman","30745.906"
"42","ayman","99875.81"
"43","souad","31703.555"
"44","ahmed","3076.4758"
"45","ahmed","30950.428"
"46","souad","74968.586"
"47","fatima","57384.574"
"48","souad","24665.152"
"49","souad","11806.941"
"50","ayman","22698.527"
"51","souad","85482.45"
"52","ahmed","15541.494"
"53","souad","59874.188"
"54","ahmed","16745.566"
"55","ahmed","32650.387"
"56","ayman","29734.236"
"57","ayman","28138.102"
"58","souad","93566.07"
"59","ahmed","27793.02"
"60","fatima","87971.984"
"61","fatima","32277.38"
"62","ahmed","62364.348"
"63","fatima","80031.164"
"64","ahmed","34922.85"
"65","ayman","19735.562"
"66","ayman","32030.75"
"67","ahmed","24358.678"
"68","ayman","5407.572"
"69","ahmed","52657.98"
"70","souad","56339.992"
"71","ayman","88518.79"
"72","souad","48461.945"
"73","souad","27000.701"
"74","fatima","70024.0"
"75","ahmed","94464.03"
"76","ahmed","87449.52"
"77","ayman","99356.07"
"78","fatima","50786.66"
"79","fatima","84577.984"
"80","souad","77926.586"
"81","ayman","60696.41"
"82","fatima","30359.572"
"83","fatima","896.45386"
"84","ahmed","59138.375"
"85","ahmed","95317.37"
"86","ayman","81824.92"
"87","fatima","49131.145"
"88","ahmed","90318.37"
"89","ahmed","27282.662"
"90","fatima","5732.316"
"91","ahmed","66911.38"
"92","fatima","99194.8"
"93","fatima","38754.887"
"94","fatima","41171.96"
"95","souad","25305.635"
"96","fatima","18887.598"
"97","ayman","19394.016"
"98","ayman","72748.05"
"99","souad","64847.547"
"100","ayman","96786.336"
"101","ahmed","83432.484"
"102","ahmed","18093.092"
"103","souad","46654.574"
"104","ayman","90685.43"
"105","ahmed","66872.64"
"106","souad","54600.01"
"107","ayman","75851.4"
"108","souad","11803.514"
"109","ayman","74271.98"
"110","souad","72683.125"
"111","ahmed","51615.836"
"112","ayman","50356.74"
"113","ayman","29534.668"
"114","souad","53169.35"
"115","ahmed","94200.82"
"116","ayman","10793.906"
"117","ayman","68821.18"
"118","souad","19397.914"
"119","souad","95406.89"
"120","fatima","8133.5723"
"121","ahmed","15497.172"
"122","souad","87702.48"
"123","ahmed","92192.2"
"124","ahmed","10946.393"
"125","ahmed","69171.8"
"126","fatima","15398.741"
"127","ahmed","25569.855"
"128","souad","62023.945"
"129","souad","54824.996"
"130","ayman","48026.746"
"131","ayman","34955.906"
"132","ahmed","89130.22"
"133","ayman","28720.445"
"28","ayman","80702.44"
"134","ahmed","69566.82"
"135","ayman","17716.521"
"136","ahmed","59805.582"
"137","ayman","70252.5"
"138","ahmed","55015.47"
"139","ayman","60568.027"
"140","fatima","93904.24"
"141","souad","73625.71"
"142","ahmed","28765.602"
"143","fatima","67891.15"
"144","souad","78994.17"
"145","ahmed","3159.3381"
"146","fatima","79572.34"
"147","fatima","83727.97"
"148","ayman","26942.104"
"149","ahmed","31522.668"
"150","souad","43116.516"
"151","fatima","45614.266"
"152","fatima","78115.54"
"153","ahmed","12026.62"
"154","fatima","15913.582"
"155","souad","53796.047"
"156","ahmed","16180.67"
"157","souad","21305.025"
"158","ayman","44664.223"
"159","souad","13777.774"
"160","ahmed","74029.58"
"161","ahmed","80853.53"
"162","ahmed","74487.29"
"163","fatima","18034.25"
"164","souad","14783.264"
"165","fatima","37323.492"
"166","souad","55707.406"
"167","fatima","11179.096"
"168","fatima","47943.27"
"169","ahmed","9852.23"
"170","fatima","33915.473"
"171","ayman","3957.814"
"172","fatima","22063.291"
"173","ayman","64191.383"
"174","ahmed","94707.91"
"175","souad","1421.9045"
"176","souad","10346.174"
"177","fatima","18172.795"
"178","ahmed","19200.42"
"179","ayman","21822.291"
"180","ahmed","20761.156"
"181","souad","39976.02"
"182","fatima","57200.266"
"183","ahmed","49346.56"
"184","ahmed","28562.123"
"185","souad","75115.42"
"186","ayman","34420.94"
"187","souad","90880.73"
"188","souad","15823.4"
"189","ayman","62931.086"
"190","ahmed","72399.98"
"191","souad","32050.281"
"192","ahmed","61341.87"
"193","fatima","44612.098"
"194","ahmed","70628.42"
"195","ahmed","64806.406"
"196","ayman","77239.55"
"197","ahmed","94144.28"
"148","ayman","48179.4"
"198","ahmed","46715.97"
"199","souad","70380.49"
"200","ahmed","87413.86"
"201","fatima","13180.56"
"202","fatima","96914.86"
"203","ayman","60102.06"
"204","fatima","70991.03"
"205","ayman","23546.016"
"206","souad","50159.58"
"207","ahmed","95385.01"
"208","ahmed","46324.707"
"209","ahmed","60442.613"
"210","ayman","64264.62"
"211","ayman","50189.7"
"212","ahmed","72371.1"
"213","ayman","86399.86"
"214","souad","88586.3"
"215","souad","58906.668"
"216","ayman","77981.23"
"217","ahmed","20251.059"
"218","ahmed","79709.56"
"219","souad","40212.184"
"220","ayman","32381.404"
"221","fatima","92051.03"
"222","fatima","65746.695"
"223","fatima","49002.867"
"224","fatima","22331.66"
"225","ayman","19828.654"
"226","fatima","93707.35"
"227","ayman","76392.53"
"228","ahmed","56783.582"
"229","fatima","11538.309"
"230","fatima","75492.55"
"231","ayman","77614.055"
"232","souad","35844.527"
"233","fatima","84007.75"
"234","ayman","84235.72"
"235","ahmed","34224.504"
"236","souad","94913.15"
"237","ahmed","56844.77"
"238","ahmed","1681.3397"
"239","souad","43757.71"
"240","souad","89877.8"
"241","souad","13631.457"
"242","fatima","63668.008"
"243","ayman","88971.766"
"244","souad","57301.395"
"245","souad","86784.37"
"246","ahmed","39085.625"
"247","souad","9986.836"
"248","ahmed","36140.59"
"249","ayman","71325.36"
"250","ahmed","66206.46"
"251","souad","8973.944"
"252","ahmed","910.40137"
"253","souad","2286.607"
"254","fatima","87175.95"
"255","ahmed","29948.902"
"256","ayman","63055.67"
"3","souad","18236.691"
"257","souad","84736.94"
"258","souad","99357.8"
"259","souad","86826.83"
"260","ayman","72582.82"
"261","souad","94157.336"
"262","fatima","25235.664"
"263","ahmed","5243.0273"
"264","fatima","52350.914"
"265","ayman","68386.62"
"266","ayman","19173.682"
"267","souad","48973.96"
"268","ayman","6454.7183"
"269","ahmed","3290.0632"
"270","ayman","48210.227"
"271","ahmed","39315.043"
"272","ahmed","1833.0396"
"273","fatima","56793.074"
"274","fatima","66526.24"
"275","souad","4080.0571"
"276","ayman","14506.555"
"277","ahmed","27392.041"
"278","fatima","76751.61"
"279","souad","50382.047"
"280","souad","22608.799"
"281","ayman","35873.555"
"282","souad","27302.39"
"283","ahmed","96916.85"
"284","ahmed","52491.676"
"285","souad","31241.012"
"286","ayman","45127.42"
"287","ayman","98872.09"
"288","fatima","80804.05"
"289","souad","88840.875"
"290","fatima","78337.914"
"291","ahmed","71775.766"
"292","fatima","2384.299"
"293","fatima","43722.332"
"294","souad","84531.69"
"295","souad","49658.273"
"296","fatima","65058.41"
"297","fatima","57478.316"
"298","ayman","3657.1145"
"299","ayman","76654.664"
"300","ahmed","56327.195"
"301","ahmed","97745.55"
"302","fatima","46749.043"
"303","ahmed","54688.715"
"304","ahmed","14735.037"
"305","ayman","27778.113"
"306","ayman","57261.836"
"307","ahmed","18648.625"
"308","fatima","69157.46"
"309","ayman","1221.9727"
"310","souad","35831.57"
"311","souad","45460.473"
"312","ahmed","43470.676"
"313","fatima","8488.565"
"314","souad","56594.53"
"315","ahmed","30266.37"
"316","fatima","56332.027"
"317","ayman","83110.945"
"318","souad","87497.95"
"319","ahmed","93659.77"
"320","ayman","34735.156"
"321","fatima","58746.035"
"322","souad","59035.54"
"323","fatima","93536.34"
"324","souad","36136.633"
"325","ayman","1661.4795"
"326","fatima","68084.73"
"327","ahmed","25623.828"
"328","fatima","96990.0"
"329","ahmed","95836.3"
"330","souad","10597.14"
"331","souad","69801.945"
"332","fatima","17151.6"
"333","ahmed","81157.805"
"334","ahmed","91201.836"
"335","ayman","48865.18"
"336","souad","12311.774"
"337","souad","96102.6"
"338","ayman","75657.08"
"339","ahmed","13462.18"
"340","souad","34593.676"
"336","fatima","71398.22"
"341","ahmed","25479.604"
"342","ahmed","7088.667"
"343","fatima","81861.59"
"344","ayman","34275.973"
"345","fatima","45420.043"
"346","souad","48228.05"
"347","ayman","25921.506"
"348","ahmed","59392.83"
"349","ayman","65956.625"
"350","fatima","54611.707"
"351","souad","12221.861"
"352","fatima","40713.812"
"353","souad","55294.74"
"354","ayman","53067.195"
"355","souad","84402.09"
"356","ayman","28272.934"
"308","souad","79107.92"
"357","souad","93717.96"
"358","ahmed","65819.57"
"359","ayman","82763.71"
"360","fatima","65208.203"
"361","souad","75736.38"
"362","ayman","14554.649"
"363","souad","1043.1469"
"364","fatima","23615.057"
"365","ahmed","63920.336"
"366","ahmed","30148.816"
"367","ayman","91100.25"
"368","fatima","54677.074"
"369","ayman","77239.25"
"370","ahmed","95239.086"
"371","fatima","98795.11"
"201","souad","86967.35"
"372","ayman","68179.57"
"373","souad","36214.03"
"374","ahmed","88556.13"
"375","fatima","32631.32"
"376","fatima","93529.15"
"377","souad","90562.055"
"378","fatima","21217.645"
"379","ahmed","38159.348"
"380","souad","63186.21"
"381","souad","18350.107"
"382","fatima","65214.95"
"383","fatima","72178.02"
"384","ayman","42330.62"
"385","ahmed","6482.238"
"386","fatima","96923.695"
"387","fatima","45878.715"
"388","ahmed","86500.88"
"389","souad","31954.408"
"390","souad","53002.83"
"391","fatima","15050.071"
"392","ahmed","96303.43"
"393","ahmed","55032.164"
"394","fatima","35947.047"
"243","souad","18500.56"
"395","ahmed","37274.754"
"396","ayman","64433.22"
"397","souad","35715.45"
"398","fatima","73678.164"
"399","souad","47523.38"
"400","ahmed","68514.24"
"401","fatima","59322.445"
"402","fatima","18851.18"
"403","fatima","39480.055"
"404","ahmed","17196.59"
"405","fatima","29129.111"
"406","ahmed","62535.59"
"407","fatima","26997.12"
"408","ahmed","12690.604"
"409","ayman","95111.04"
"410","ahmed","69267.05"
"411","ahmed","19807.672"
"412","ahmed","55139.26"
"413","ayman","23598.236"
"414","souad","8121.7827"
"415","ahmed","23149.871"
"416","fatima","13847.012"
"417","ahmed","77626.21"
"418","fatima","84663.61"
"419","souad","14241.832"
"420","ayman","78879.08"
"421","fatima","56098.668"
"422","fatima","53199.465"
"423","ahmed","2015.6265"
"424","ayman","14481.538"
"425","fatima","4919.648"
"426","souad","40920.26"
"427","souad","65362.977"
"428","ahmed","56373.082"
"429","souad","60854.047"
"430","fatima","76503.89"
"431","souad","6570.816"
"432","ahmed","9808.409"
"433","ayman","7643.9263"
"140","souad","93957.07"
"434","souad","19434.684"
"435","souad","62185.277"
"436","ahmed","6083.6313"
"437","souad","25672.514"
"438","ayman","33690.863"
"439","fatima","76778.71"
"440","souad","21466.922"
"441","souad","36272.164"
"307","fatima","20278.383"
"442","ayman","96161.28"
"443","ahmed","87307.64"
"444","fatima","45156.496"
"445","souad","68719.16"
"446","ahmed","78347.27"
"447","souad","81677.41"
"448","souad","96145.77"
"449","ayman","23652.352"
"450","ahmed","29517.203"
"451","ayman","45067.78"
"452","ayman","88501.44"
"453","fatima","50722.098"
"454","ahmed","18545.115"
"455","souad","69940.06"
"456","souad","72295.3"
"277","ahmed","5803.1143"
"457","ahmed","16658.586"
"458","ayman","20714.594"
"459","fatima","13753.241"
"460","ayman","28443.533"
"461","fatima","92216.12"
"462","ayman","88970.766"
"463","fatima","46161.555"
"464","fatima","79029.15"
"385","ahmed","12503.993"
"465","ayman","24366.236"
"466","souad","27953.076"
"467","souad","75082.734"
"468","fatima","71390.19"
"469","souad","69387.9"
"470","ahmed","34312.426"
"471","ahmed","13722.402"
"472","ahmed","86465.83"
"473","ayman","80285.03"
"474","fatima","60991.87"
"475","souad","2229.762"
"476","ahmed","83406.28"
"477","ahmed","61229.164"
"478","fatima","69962.086"
"479","souad","12696.588"
"480","ayman","9359.574"
"481","ayman","42164.3"
"482","fatima","50535.668"
"483","ahmed","12517.393"
"484","souad","86960.43"
"485","ayman","72012.83"
"486","ayman","12157.446"
"487","souad","27814.162"
"488","ahmed","8813.691"
"489","fatima","38380.277"
"490","ayman","60700.594"
"491","souad","27423.465"
"492","souad","9011.334"
"493","ahmed","14449.34"
"494","ayman","79385.14"
"495","ayman","82384.555"
"496","souad","93351.47"
"497","souad","55118.383"
"498","ayman","44963.28"
"499","souad","54513.973"
"500","fatima","96544.05"
"501","ahmed","79808.5"
"502","souad","6017.697"
"503","souad","78311.17"
"504","fatima","84221.06"
"505","ahmed","81140.82"
"506","ayman","56886.387"
"507","ayman","12981.611"
"508","ahmed","82184.43"
"509","fatima","70772.33"
"510","souad","16414.375"
"511","ayman","61208.715"
"512","fatima","61043.836"
"513","ayman","13864.005"
"514","fatima","95884.914"
"515","ahmed","66945.586"
"516","ayman","83049.32"
"517","ayman","12950.999"
"518","ahmed","77958.484"
"39","ayman","9457.779"
"519","ayman","29209.834"
"520","fatima","7565.4624"
"521","ayman","85827.47"
"522","fatima","8162.969"
"34","ayman","50362.67"
"523","ahmed","71920.32"
"139","ahmed","68179.71"
"524","fatima","17136.848"
"525","fatima","49129.863"
"29","ayman","62528.777"
"526","fatima","26779.342"
"527","ahmed","55590.92"
"528","ahmed","22816.932"
"529","fatima","9605.593"
"530","souad","25167.621"
"531","ayman","17046.041"
"532","ahmed","91133.914"
"533","ayman","60159.15"
"534","souad","25752.193"
"535","ahmed","43071.074"
"370","souad","6984.4844"
"536","ayman","75503.984"
"537","fatima","67773.414"
"538","ayman","79857.516"
"539","souad","62301.92"
"540","souad","55313.07"
"541","ahmed","13135.826"
"542","ahmed","4585.7847"
"543","ayman","70962.414"
"544","ayman","4315.567"
"545","fatima","84768.164"
"546","ayman","60486.12"
"547","souad","4086.9294"
"548","fatima","83981.79"
"549","ahmed","77380.3"
"550","ahmed","92511.625"
"551","ayman","89729.414"
"552","ayman","96280.75"
"553","fatima","17730.254"
"60","fatima","96391.445"
"554","ahmed","3449.9526"
"555","fatima","16906.715"
"556","fatima","6305.7065"
"557","ayman","32771.258"
"558","souad","97049.58"
"559","souad","78683.49"
"560","ahmed","41340.066"
"561","ayman","75663.13"
"562","ayman","44968.664"
"563","souad","85875.71"
"562","fatima","99548.875"
"564","souad","4233.4556"
"565","fatima","33755.863"
"566","ahmed","81916.15"
"567","fatima","77082.63"
"568","ahmed","73662.78"
"569","ahmed","94921.39"
"570","souad","45896.94"
"571","souad","50798.176"
"572","souad","63649.85"
"573","fatima","4917.926"
"574","souad","92357.66"
"575","ahmed","7876.366"
"576","ahmed","8252.52"
"577","souad","84948.58"
"578","souad","19164.777"
"579","ayman","79787.58"
"580","ahmed","32681.99"
"581","souad","82185.68"
"582","souad","89304.46"
"583","fatima","70913.484"
"584","ayman","53730.47"
"585","fatima","63715.73"
"586","souad","61337.645"
"587","souad","39416.516"
"588","fatima","94931.82"
"589","ahmed","1067.4"
"590","fatima","79122.016"
"591","ayman","82606.945"
"362","fatima","64739.246"
"592","ayman","78768.4"
"593","ayman","13311.773"
"594","ahmed","18986.84"
"595","ayman","16703.35"
"596","ayman","14243.263"
"597","ahmed","19541.99"
"598","souad","18667.793"
"599","ayman","54945.67"
"600","fatima","24795.836"
"601","ahmed","96989.04"
"602","ahmed","49471.957"
"60","ayman","23857.277"
"603","ayman","66693.98"
"604","ayman","56248.785"
"605","fatima","68741.11"
"606","fatima","72695.3"
"607","fatima","97003.62"
"608","ahmed","81609.81"
"609","souad","71469.08"
"610","souad","41170.37"
"611","fatima","24888.92"
"612","fatima","37200.098"
"613","fatima","66340.26"
"614","fatima","19846.047"
"615","ayman","57456.184"
"616","ahmed","38259.44"
"287","ayman","39552.688"
"617","ahmed","15041.488"
"618","souad","4197.061"
"619","ayman","60422.008"
"620","ahmed","88294.31"
"621","fatima","80953.71"
"622","ahmed","38109.492"
"366","ayman","58437.945"
"623","fatima","30028.928"
"624","ahmed","28371.125"
"625","souad","13868.653"
"286","ayman","74663.24"
"626","souad","17454.803"
"627","souad","57114.13"
"628","ayman","22677.475"
"629","ahmed","79666.49"
"630","souad","98829.74"
"631","fatima","55530.973"
"632","souad","21460.938"
"633","ayman","20292.354"
"634","ayman","66256.28"
"635","souad","1128.757"
"636","ayman","44067.125"
"637","fatima","20877.23"
"638","ahmed","90680.12"
"639","ayman","19103.951"
"640","fatima","70763.59"
"641","ahmed","89983.46"
"642","fatima","40282.137"
"643","fatima","87993.27"
"644","ahmed","42468.19"
"645","souad","95623.43"
"646","souad","92823.42"
"647","fatima","67239.0"
"648","ahmed","49037.754"
"649","fatima","33555.555"
"58","ayman","17148.953"
"650","fatima","59260.26"
"651","ahmed","47704.695"
"652","souad","49827.47"
"653","fatima","91264.64"
"654","fatima","86627.42"
"655","ahmed","98414.62"
"656","ahmed","75274.85"
"657","ahmed","26709.29"
"658","fatima","53609.98"
"659","ayman","99807.54"
"660","ahmed","48995.727"
"661","souad","97907.15"
"662","fatima","19107.484"
"663","fatima","97318.92"
"664","souad","70162.875"
"665","ahmed","98184.41"
"666","souad","74868.45"
"667","fatima","17066.156"
"668","fatima","44693.99"
"669","souad","83146.336"
"624","ayman","57855.957"
"670","ayman","15613.9375"
"671","fatima","71397.84"
"672","fatima","14598.459"
"673","fatima","65205.605"
"674","ahmed","1064.0502"
"675","souad","90655.055"
"676","ayman","42785.85"
"677","fatima","30987.746"
"678","ayman","55391.188"
"679","ahmed","21096.701"
"680","ahmed","76327.016"
"681","fatima","43357.008"
"682","ahmed","36760.492"
"683","fatima","84782.555"
"684","souad","97213.516"
"61","souad","8772.832"
"685","ayman","62085.82"
"686","fatima","28839.469"
"687","souad","67540.28"
"688","fatima","33584.31"
"689","fatima","32440.293"
"690","fatima","93652.08"
"691","souad","25493.264"
"692","souad","44126.992"
"693","fatima","44438.57"
"694","fatima","47265.684"
"695","fatima","74803.195"
"696","ahmed","79159.34"
"697","souad","36478.69"
"698","ahmed","11439.901"
"699","ayman","50913.637"
"700","souad","6937.2417"
"667","ayman","75986.484"
"701","fatima","86469.305"
"702","souad","13422.036"
"703","souad","71627.75"
"704","fatima","38586.11"
"705","souad","78113.9"
"706","ayman","54787.707"
"419","fatima","17343.7"
"213","souad","81783.016"
"707","fatima","78719.09"
"708","souad","52637.215"
"709","ayman","7238.585"
"710","ahmed","88009.87"
"482","souad","88548.18"
"711","souad","44931.84"
"712","ahmed","43891.574"
"713","fatima","71506.25"
"714","fatima","22809.256"
"715","fatima","36453.98"
"716","fatima","90658.83"
"717","souad","37525.67"
"718","ayman","44455.12"
"719","ahmed","16133.344"
"720","souad","87600.57"
"721","souad","84685.03"
"722","souad","32156.586"
"723","ayman","1205.349"
"724","ahmed","18412.43"
"725","ayman","64982.48"
"726","ahmed","47170.926"
"727","ahmed","65004.63"
"728","fatima","5162.2866"
"729","souad","51409.03"
"730","ayman","84220.43"
"611","fatima","74754.82"
"731","fatima","11661.315"
"732","ahmed","38345.81"
"733","fatima","96732.4"
"734","fatima","31670.027"
"735","ahmed","44495.63"
"736","fatima","39748.2"
"737","ayman","20584.78"
"738","ayman","75189.78"
"739","fatima","11117.769"
"740","ayman","18100.035"
"741","ayman","58702.63"
"742","souad","37903.91"
"743","fatima","73234.45"
"744","ayman","87053.47"
"745","ayman","16100.049"
"746","ahmed","10662.734"
"747","fatima","88272.01"
"748","souad","54856.62"
"749","fatima","36812.305"
"750","ahmed","86713.18"
"751","ahmed","26294.684"
"752","ayman","23092.8"
"694","ahmed","83967.305"
"753","ayman","35090.28"
"754","ahmed","26558.549"
"216","fatima","88453.59"
"755","souad","15577.483"
"756","souad","73888.23"
"757","ayman","39614.445"
"758","souad","90810.61"
"759","ayman","88245.44"
"760","ahmed","3507.185"
"761","souad","9089.834"
"762","fatima","97892.99"
"763","fatima","18403.285"
"764","ahmed","5583.209"
"765","ahmed","72067.836"
"766","ayman","64030.51"
"767","souad","74986.12"
"375","fatima","40386.914"
"768","ahmed","55409.383"
"769","souad","92265.03"
"741","fatima","21794.844"
"147","souad","99949.586"
"770","souad","39163.805"
"483","ayman","12249.172"
"771","fatima","69602.32"
"772","souad","27172.082"
"773","ayman","7530.7666"
"774","fatima","93574.73"
"775","ahmed","99692.305"
"776","fatima","4946.959"
"777","ahmed","83279.09"
"778","ahmed","56818.77"
"779","ahmed","12234.7"
"537","ahmed","56824.465"
"780","fatima","67446.93"
"781","fatima","12050.134"
"782","ahmed","36003.113"
"783","ayman","70352.76"
"784","ahmed","11458.945"
"785","ayman","1788.2526"
"786","fatima","62055.613"
"787","souad","14075.786"
"715","fatima","6416.9585"
"788","ayman","30196.143"
"789","souad","84337.9"
"790","souad","13870.406"
"791","fatima","70206.33"
"792","ayman","77941.21"
"793","ayman","34629.445"
"794","ahmed","98057.19"
"795","ahmed","45580.85"
"796","souad","76489.32"
"797","ayman","2542.317"
"798","souad","11778.277"
"799","souad","58636.082"
"800","ayman","84732.9"
"801","ayman","99003.24"
"802","souad","44440.33"
"803","ahmed","73653.7"
"804","ayman","29304.195"
"805","ahmed","23401.803"
"806","fatima","52942.586"
"807","ahmed","62841.117"
"808","souad","78901.22"
"809","ayman","29054.184"
"810","fatima","4909.3306"
"811","ahmed","72325.5"
"812","fatima","77543.94"
"813","fatima","48900.742"
"814","ayman","46800.004"
"815","ayman","66645.98"
"816","souad","94537.05"
"441","souad","5950.606"
"817","ahmed","57889.56"
"818","fatima","31176.293"
"819","fatima","27751.846"
"500","souad","75015.07"
"820","fatima","7502.103"
"821","fatima","49561.586"
"822","ayman","72299.21"
"823","souad","62342.613"
"824","souad","37431.12"
"42","fatima","86946.71"
"825","ayman","57744.402"
"826","ayman","35990.824"
"827","souad","35859.902"
"828","souad","70923.78"
"829","souad","19854.684"
"830","ayman","63318.82"
"831","ahmed","70228.586"
"321","souad","63924.62"
"832","souad","98660.4"
"833","fatima","73070.73"
"811","souad","5743.104"
"834","ahmed","7482.046"
"835","ahmed","17461.074"
"836","fatima","13984.919"
"837","souad","55308.027"
"838","fatima","42693.223"
"839","fatima","68940.055"
"840","ahmed","57887.645"
"841","ahmed","40212.65"
"842","ahmed","38133.617"
"843","ahmed","87426.47"
"844","fatima","73601.51"
"845","souad","44743.715"
"846","souad","35999.883"
"847","ayman","48282.145"
"848","souad","38359.137"
"849","ayman","51503.92"
"850","souad","75675.086"
"851","souad","37687.605"
"852","fatima","6433.8564"
"853","souad","14305.49"
"854","fatima","85023.66"
"855","fatima","76613.06"
"856","fatima","17400.807"
"857","souad","74449.69"
"858","ayman","41658.92"
"859","souad","41500.484"
"459","souad","82908.04"
"860","fatima","768.0595"
"861","souad","43638.91"
"862","ahmed","19824.73"
"863","ahmed","3892.2012"
"864","fatima","4722.6665"
"865","ahmed","8772.939"
"866","ahmed","34607.43"
"867","ahmed","3168.5115"
"868","fatima","58646.793"
"869","fatima","3640.3894"
"870","fatima","77924.4"
"871","ayman","83623.4"
"872","ayman","84878.85"
"873","fatima","32929.242"
"456","ayman","496.763"
"874","souad","58132.844"
"875","souad","39277.25"
"876","souad","9266.21"
"877","ayman","35286.223"
"878","ayman","11522.091"
"879","fatima","35396.06"
"880","souad","78597.836"
"881","fatima","33641.207"
"882","fatima","28844.637"
"883","ahmed","52484.035"
"884","fatima","378.37625"
"885","fatima","92001.36"
"498","ayman","99915.59"
"886","souad","2326.9475"
"887","ahmed","71715.28"
"888","ayman","58348.555"
"11","souad","60741.824"
"889","souad","44215.465"
"890","fatima","61120.02"
"891","ahmed","7075.6196"
"892","ayman","31279.611"
"893","fatima","16872.22"
"894","souad","59221.207"
"895","ayman","35165.656"
"896","ahmed","17872.756"
"897","ayman","88125.234"
"898","fatima","28158.516"
"899","ahmed","58529.324"
"298","ahmed","45921.094"
"900","fatima","2457.8274"
"901","ayman","84710.805"
"902","ayman","11228.49"
"903","ahmed","92708.36"
"904","fatima","62377.49"
"905","ahmed","91522.625"
"906","ahmed","52152.09"
"907","ayman","79535.35"
"908","fatima","90773.734"
"909","fatima","77548.02"
"910","ahmed","84124.484"
"911","ahmed","49171.83"
"912","souad","74881.95"
"913","ahmed","22394.52"
"914","souad","96357.305"
"915","ayman","68140.47"
"290","ayman","71247.766"
"916","fatima","38017.035"
"917","souad","24519.312"
"793","ayman","42790.3"
"918","souad","75516.375"
"919","ahmed","60190.082"
"920","ahmed","2441.5493"
"921","souad","67523.33"
"922","fatima","12149.728"
"923","fatima","95704.5"
"924","fatima","88991.76"
"925","ahmed","21273.225"
"490","ahmed","10940.396"
"926","souad","32883.03"
"326","ayman","547.54614"
"927","ahmed","24358.451"
"928","fatima","88549.87"
"221","ahmed","93479.0"
"929","souad","98141.46"
"930","ahmed","14187.401"
"931","souad","81368.31"
"932","fatima","27546.709"
"933","souad","32835.86"
"634","ayman","5558.7173"
"934","fatima","56561.13"
"935","ahmed","98044.516"
"936","ayman","9707.063"
"937","souad","74857.914"
"938","ayman","60001.7"
"939","souad","49328.094"
"76","ahmed","84807.02"
"940","souad","33563.008"
"941","ahmed","15182.597"
"942","ahmed","78079.23"
"943","fatima","56702.87"
"944","fatima","15722.066"
"945","fatima","13763.618"
"946","fatima","81113.984"
"947","ahmed","58732.094"
"948","ayman","1103.7528"
"949","ayman","54073.16"
"950","souad","57291.664"
